r,tau,Dtau,Sr,E,nur,Pi,piR,piEta,piPhi,D,T,mu,alpha,phi,ur,v,n,e,P,ok
0.03125,2.302176448690869,0.3654310223658127,0.0,12.171165467917206,-6.539099051699458e-6,-0.0034846232807463316,0.32345770943927044,-0.6621292531925904,0.33867154375332,0.15873284716017957,0.2884137399424476,1.5152239398764595,5.253646862243177,0.05278507147231419,0.0,0.0,0.1587328471601797,12.171165467917275,3.9960226233293965,true
0.09375,2.302176448690869,0.3644401294905158,0.07471793607087024,12.125529253297312,-1.9663909523297817e-5,-0.003490545078964725,0.3154008262117007,-0.6523603645381332,0.3369595383264325,0.1583024314655614,0.28813946101700744,1.5149175433440034,5.257584428030097,0.05177195546681093,0.004550943747553672,0.004550896620785226,0.15830088167064454,12.125189219694557,3.980849496704449,true
0.15625,2.302176448690869,0.36414991722250717,0.1259127997077783,12.120056963355236,-3.269639594333183e-5,-0.00349093499233143,0.32288786460385377,-0.6524999115336556,0.32961204692980184,0.1581763715068759,0.28810390466532787,1.5147449597277993,5.25763426041512,0.05117931235582389,0.00766926906524241,0.007669043530853905,0.15817197067054709,12.119091332613243,3.9788646628218847,true
0.21875,2.302176448690869,0.3636162210204624,0.17758456535784395,12.10636337580069,-4.586246182666454e-5,-0.00349107032080484,0.3248181501006771,-0.6521242630858528,0.3273061129851757,0.15794454904932786,0.2880175183620042,1.5144655434922654,5.2582410684782035,0.050224526530653166,0.010827801174444634,0.01082716649762654,0.15793578758437496,12.104440638144208,3.974067603350226,true
0.28125,2.302176448690869,0.36295398202408446,0.22803768288662965,12.091338673459543,-5.888333539883305e-5,-0.0034909936859079498,0.3254397010238014,-0.651682872474864,0.32624317145106263,0.15765689125630572,0.2879218368688642,1.5140975570588486,5.258710396976433,0.048963139483128026,0.013921331670308047,0.01391998286512676,0.15764243582540835,12.08816439282122,3.968750233480669,true
0.34375,2.302176448690869,0.362132155669862,0.27842257927547087,12.073455145803038,-7.1939176169061e-5,-0.0034908830665650627,0.32533790612878066,-0.6510046491677715,0.3256667430389908,0.15729991325199602,0.2878075497882226,1.5136320371974605,5.259181137920935,0.0473651132761854,0.017023349916652147,0.017020883816537477,0.1572783501752679,12.068716147429349,3.9624018303204855,true
0.40625,2.302176448690869,0.3611606497996262,0.32848586612119357,12.052683955644465,-8.499072098477032e-5,-0.0034907125837455137,0.3250241339220717,-0.6501917192118907,0.325167585289819,0.156877918721217,0.2876744146192175,1.5130767268345893,5.259684733650663,0.04545669051555517,0.020120503001355212,0.02011643149922242,0.15684788291564183,12.046075992220281,3.9550140840676558,true
0.46875,2.302176448690869,0.360036499184553,0.37828280303132594,12.028635397720906,-9.806444995169765e-5,-0.003490486344464489,0.3245824497342657,-0.6492389150485584,0.32465646531429265,0.15638961965286696,0.28751998030478115,1.512432837784736,5.260270386014581,0.04324164801192873,0.023219223665718762,0.02321296707816906,0.15634975509357601,12.01985433146798,3.9464575151026424,true
0.53125,2.302176448690869,0.35876026850549064,0.42773216023504557,12.00127562300345,-0.00011113307861533529,-0.0034901947811528077,0.3240650001609131,-0.6481570969057763,0.32409209674486317,0.15583526132825284,0.2873439656816372,1.5117005137769166,5.2609440055261345,0.04071953886054526,0.02631720861342757,0.026308099754996275,0.15578424663443025,11.990022802663631,3.93672256694608,true
0.59375,2.302176448690869,0.35733193485711745,0.47679837666837355,11.970581931498211,-0.00012419729189016267,-0.003489833264073001,0.32347692453164684,-0.6469441763216484,0.3234672517900015,0.1552148337979541,0.2871461374787008,1.5108792152932533,5.261708301423081,0.03788738162657779,0.029415001185451903,0.029402283885953423,0.15515137822759306,11.956562970271127,3.9258030970925355,true
